http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_124;26.08.1991; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1242;31.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1243;27.07.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1244;21.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1245;30.07.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1246;01.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1248;21.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1251;30.07.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1252;04.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1253;27.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1254;28.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1255;21.05.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1256;21.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1257;18.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1258;28.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1259;06.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_126;28.04.1992; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1260;24.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1262;24.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1263;21.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1265;21.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1269;09.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1270;03.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1271;30.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1273;14.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1275;27.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1276;03.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1277;25.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1279;03.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1280;24.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1282;30.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1283;24.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1286;28.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1287;24.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1289;31.08.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_129;02.09.1991; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1291;14.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1292;18.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1293;11.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1296;14.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1297;28.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1298;23.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1299;17.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_130;13.09.1991; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1300;18.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1301;30.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1303;09.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1304;05.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1305;09.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1306;18.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1307;23.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1308;30.09.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1309;28.04.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1313;09.03.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1314;08.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1315;15.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1318;30.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1319;23.10.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1320;07.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1321;01.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1322;; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1325;17.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1326;06.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1327;03.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1328;25.05.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1329;04.02.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_133;22.01.1992; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1330;26.01.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1331;16.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1332;21.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1333;17.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1334;17.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1335;11.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1336;09.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1337;24.11.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1338;15.03.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1339;16.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_134;23.09.1991; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1340;21.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1341;08.03.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1342;14.12.1998; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1346;27.01.1999; 
http://ec.europa.eu/competition/elojade/isef/case_details.cfm?proc_code=2_M_1347;23.02.1999; 
