2599;1647;Germany
2600;1650;Germany
2601;1576;Germany
2602;1576;Germany
2603;1650;Germany
2604;1576;Germany
2605;1576;Germany
2606;1576;Germany
2607;1576;Germany
2608;1653;Germany
2609;1654;Germany
2610;1626;Germany
2611;1626;Germany
2612;1626;Germany
2613;1626;Germany
2614;1657;Germany
2615;1658;Germany
2616;1342;Germany
2617;1342;Germany
2618;1342;Germany
2619;1342;Germany
2620;1662;Germany
2621;1662;Germany
2622;1663;Germany
2438;1522;Germany
2439;1522;Germany
2440;1524;Germany
2441;1524;Germany
2442;1526;Germany
2443;1526;Germany
2444;1527;Germany
2445;1527;Germany
2449;1529;Germany
2450;1529;Germany
2451;1531;Germany
2452;1531;Germany
2454;1533;Germany
2455;1532;Germany
2456;1536;Germany
2457;1539;Germany
2458;1539;Germany
2459;1539;Germany
2460;1541;Germany
2461;1541;Germany
2462;1534;Germany
2463;1534;Germany
2464;1534;Germany
2465;1542;Germany
2466;1544;Germany
2467;1544;Germany
2469;1547;Germany
2470;1549;Germany
2471;1550;Germany
2472;1553;Germany
2473;1554;Germany
2474;1550;Germany
2475;1557;Germany
2476;1557;Germany
2477;1559;Germany
2478;1559;Germany
2479;1559;Germany
2480;1558;Germany
2483;1562;Germany
2486;1562;Germany
2487;1562;Germany
2488;1562;Germany
2489;1567;Germany
2490;1568;Germany
2491;1569;Germany
2493;1573;Germany
2494;1573;Germany
2495;1573;Germany
2496;1455;Germany
2497;1572;Germany
2498;1573;Germany
2501;1578;Germany
2502;1588;Germany
2503;1572;Germany
2504;1587;Germany
2505;1587;Germany
2506;1587;Germany
2507;1573;Germany
2508;1564;Germany
2509;1564;Germany
2510;1564;Germany
2511;1594;Germany
2512;1359;Germany
2513;1359;Germany
2514;1592;Germany
2515;1359;Germany
2516;1359;Germany
2518;1596;Germany
2519;1596;Germany
2520;1458;Germany
2521;1329;Germany
2522;1329;Germany
2526;1329;Germany
2626;1342;Germany
2629;1629;Germany
2630;1661;Germany
2631;1672;Germany
2632;1555;Germany
2633;1556;Germany
2635;1556;Germany
2636;1677;Germany
2637;1675;Germany
2638;1675;Germany
2639;1673;Germany
2645;1681;Germany
2646;1681;Germany
2647;1681;Germany
2648;1686;Germany
2649;1682;Germany
2650;1682;Germany
2651;1682;Germany
2652;1685;Germany
2653;1689;Germany
2801;1768;Germany
2802;1795;Germany
2803;1796;Germany
2804;1793;Germany
2805;1799;Germany
2806;1760;Germany
2808;1741;Germany
2809;1800;Germany
2814;1806;Germany
2815;1552;Germany
2816;1552;Germany
2817;1811;Germany
2821;1678;Germany
2823;1678;Germany
2824;1678;Germany
2825;1678;Germany
2826;1678;Germany
2830;1818;Germany
2831;1819;Germany
2832;1818;Germany
2833;1817;Germany
2834;1818;Germany
2835;1805;Germany
2836;1805;Germany
2837;1805;Germany
2838;1823;Germany
2839;1828;Germany
2840;1827;Germany
2661;1687;Germany
2662;1643;Germany
2663;1583;Germany
2664;1546;Germany
2665;1546;Germany
2666;1692;Germany
2667;1691;Germany
2668;1632;Germany
2669;1672;Germany
2671;1672;Germany
2673;1672;Germany
2675;1672;Germany
2676;1546;Germany
2678;1672;Germany
2679;1672;Germany
2680;1672;Germany
2681;1672;Germany
2682;1672;Germany
2683;1603;Germany
2684;1603;Germany
2685;1603;Germany
2686;1603;Germany
2687;1672;Germany
2688;1672;Germany
2689;1603;Germany
2693;1603;Germany
2694;1603;Germany
2695;1603;Germany
2872;1858;Germany
2873;1833;Germany
2874;1859;Germany
2875;1859;Germany
2877;1867;Germany
2878;1870;Germany
2879;1860;Germany
2880;1863;Germany
2881;1876;Germany
2882;1810;Germany
2884;1869;Germany
2885;1869;Germany
2886;1419;Germany
2888;1880;Germany
2889;1879;Germany
2890;1843;Germany
2891;1843;Germany
2892;1843;Germany
2893;1843;Germany
2894;1843;Germany
2895;1843;Germany
2896;1843;Germany
2897;1843;Germany
2898;1843;Germany
2899;1881;Germany
2900;1883;Germany
2901;1865;Germany
2902;1886;Germany
2903;1886;Germany
2904;1875;Germany
2905;1875;Germany
2906;1745;Germany
2907;1889;Germany
2908;1889;Germany
2909;1889;Germany
2910;1888;Germany
2911;1874;Germany
2912;1874;Germany
2913;1820;Germany
2914;1820;Germany
2915;1820;Germany
2916;1820;Germany
2917;1874;Germany
2918;1820;Germany
2919;1820;Germany
2920;1874;Germany
2921;1874;Germany
2922;1874;Germany
2927;1897;Germany
2696;1603;Germany
2697;1603;Germany
2698;1603;Germany
2699;1603;Germany
2700;1603;Germany
2701;1603;Germany
2715;1676;Germany
2716;1676;Germany
2717;1676;Germany
2718;1676;Germany
2719;1676;Germany
2720;1676;Germany
2721;1676;Germany
2722;1719;Germany
2723;1720;Germany
2724;1724;Germany
2725;1730;Germany
2726;1734;Germany
2727;1734;Germany
2728;1730;Germany
2729;1733;Germany
2730;1735;Germany
2731;1718;Germany
2732;1718;Germany
2733;1732;Germany
2735;1726;Germany
2737;1721;Germany
2738;1692;Germany
2739;1727;Germany
2740;1738;Germany
2741;1727;Germany
2742;1727;Germany
2743;1727;Germany
2744;1750;Germany
2745;1728;Germany
2746;1756;Germany
2747;1754;Germany
2748;1754;Germany
2749;1754;Germany
2750;1754;Germany
2751;1754;Germany
2752;1753;Germany
2753;1740;Germany
2754;1751;Germany
2755;1753;Germany
2757;1740;Germany
2758;1751;Germany
2759;1753;Germany
2760;1742;Germany
2761;1743;Germany
2762;1755;Germany
2763;1748;Germany
2764;1743;Germany
2843;1829;Germany
2845;1552;Germany
2846;1832;Germany
2847;1826;Germany
2848;1826;Germany
2849;1835;Germany
2850;1834;Germany
2851;1836;Germany
2852;1830;Germany
2853;1821;Germany
2856;1841;Germany
2857;1844;Germany
2859;1837;Germany
2860;1833;Germany
2862;1780;Germany
2863;1780;Germany
2864;1787;Germany
2865;1850;Germany
2866;1852;Germany
2867;1854;Germany
2868;1667;Germany
2869;1845;Germany
2870;1845;Germany
2871;1856;Germany
2765;1743;Germany
2766;1751;Germany
2767;1743;Germany
2769;1743;Germany
2770;1765;Germany
2771;1763;Germany
2772;1763;Germany
2773;1765;Germany
2774;1766;Germany
2775;1775;Germany
2776;1764;Germany
2777;1772;Germany
2778;1752;Germany
2779;1769;Germany
2780;1752;Germany
2781;1752;Germany
2782;1764;Germany
2783;1767;Germany
2784;1783;Germany
2785;1767;Germany
2786;1764;Germany
2787;1781;Germany
2788;1784;Germany
2789;1778;Germany
2790;1778;Germany
2791;1778;Germany
2792;1778;Germany
2794;1785;Germany
2795;1785;Germany
2796;1776;Germany
2797;1791;Germany
2798;1791;Germany
2799;1788;Germany
2800;1788;Germany
3044;1951;Germany
3045;1951;Germany
3046;1951;Germany
3047;1951;Germany
3048;1951;Germany
3050;1951;Germany
3052;1951;Germany
3054;1690;Germany
3055;1690;Germany
3056;1690;Germany
3058;1690;Germany
3060;1957;Germany
3061;1957;Germany
3062;1957;Germany
3063;1957;Germany
3064;1957;Germany
3065;1946;Germany
3066;1946;Germany
3067;1956;Germany
3139;1520;Germany
3016;1797;Germany
3017;1797;Germany
3018;1797;Germany
3019;1797;Germany
3020;1797;Germany
3021;1797;Germany
3022;1797;Germany
3023;1797;Germany
3024;1797;Germany
3025;1797;Germany
3026;1797;Germany
3027;1797;Germany
3028;1797;Germany
3029;1797;Germany
3030;1797;Germany
3031;1797;Germany
3032;1922;Germany
3033;1807;Germany
3034;1807;Germany
3035;1939;Germany
3036;1816;Germany
3037;1816;Germany
3040;1944;Germany
3041;1948;Germany
3042;1950;Germany
3043;1951;Germany
3083;1961;Germany
3084;1963;Germany
3085;1955;Germany
3086;1932;Germany
3087;1932;Germany
3088;1932;Germany
3089;1932;Germany
3090;1932;Germany
3091;1932;Germany
3092;1932;Germany
3093;1932;Germany
3094;1932;Germany
3095;1932;Germany
3096;1932;Germany
3097;1932;Germany
3098;1932;Germany
3099;1932;Germany
3100;1932;Germany
3101;1969;Germany
3102;1969;Germany
3103;1725;Germany
3104;1971;Germany
3105;1972;Germany
3106;1972;Germany
2932;1901;Germany
2933;1886;Germany
2934;1802;Germany
2936;1492;Germany
2937;1904;Germany
2939;1902;Germany
2940;1722;Germany
2941;1883;Germany
2942;1883;Germany
2943;1722;Germany
2944;1722;Germany
2945;1722;Germany
2946;1722;Germany
2947;1907;Germany
2950;1909;Germany
2951;1909;Germany
2953;1903;Germany
2954;1910;Germany
2955;1910;Germany
2956;1908;Germany
2958;1908;Germany
2960;1915;Germany
2961;1912;Germany
2962;1912;Germany
2963;1908;Germany
2964;1908;Germany
2974;1797;Germany
2975;1797;Germany
2976;1797;Germany
2977;1797;Germany
2978;1797;Germany
2979;1797;Germany
2980;1797;Germany
2981;1797;Germany
2982;1797;Germany
2983;1722;Germany
2984;1642;Germany
2985;1642;Germany
2986;1917;Germany
2987;1919;Germany
2988;1918;Germany
2989;1789;Germany
2990;1745;Germany
2991;1807;Germany
2992;1929;Germany
2993;1929;Germany
2994;1929;Germany
2995;1928;Germany
2996;1924;Germany
2997;1928;Germany
2998;1262;Germany
2999;1216;Germany
3000;1216;Germany
3001;1216;Germany
3002;1216;Germany
3003;1769;Germany
3004;1769;Germany
3005;1769;Germany
3006;1933;Germany
3011;1807;Germany
3012;1807;Germany
3013;1807;Germany
3014;1216;Germany
3015;1797;Germany
3107;1973;Germany
3108;1973;Germany
3109;1975;Germany
3110;1978;Germany
3111;1978;Germany
3112;1978;Germany
3113;1978;Germany
3114;1979;Germany
3115;1950;Germany
3116;1950;Germany
3117;1950;Germany
3118;1950;Germany
3119;1901;Germany
3120;1335;Germany
3122;1335;Germany
3125;1982;Germany
3126;1982;Germany
3127;1983;Germany
3128;1983;Germany
3129;1983;Germany
3130;1983;Germany
3131;1983;Germany
3132;1310;Germany
3133;1984;Germany
3134;1984;Germany
3135;1985;Germany
3136;1520;Germany
3137;1520;Germany
3138;1520;Germany
2928;1897;Germany
3511;1178;Germany
2492;1570;Germany
3956;3947;Germany
3964;3963;Germany
3970;3969;Germany
3971;3969;Germany
2810;1802;Germany
3984;3983;Germany
4020;4019;Germany
4088;4085;Germany
4164;4163;Germany
4165;4163;Germany
4166;4163;Germany
4170;4169;Germany
4291;4290;Germany
4516;4515;Germany
4403;1508;Germany
4646;1394;Germany
4647;1394;Germany
4648;1394;Germany
3555;1386;Germany
3566;3562;Germany
2807;1760;Germany
3668;1760;Germany
3688;1392;Germany
3121;1335;Germany
3933;3927;Germany
3935;3932;Germany
3938;3932;Germany
3952;3947;Germany
4035;4000;Germany
4036;4000;Germany
3140;1520;Germany
3141;1520;Germany
3142;1520;Germany
3143;1520;Germany
3144;1520;Germany
3145;1986;Germany
3146;1986;Germany
3147;1986;Germany
9999;1988;Germany
3164;1988;Germany
3165;1988;Germany
3548;1567;Germany
3551;1567;Germany
2952;1777;Germany
3655;1849;Germany
3672;1189;Germany
2768;1729;Germany
3699;3698;Germany
3589;1578;Germany
2523;1329;Germany
2527;1329;Germany
3893;3778;Germany
3902;1951;Germany
3903;1473;Germany
3904;1473;Germany
3945;3944;Germany
3985;3983;Germany
3986;3983;Germany
3988;3983;Germany
3989;3983;Germany
3990;3947;Germany
3991;3947;Germany
4021;4016;Germany
4022;4016;Germany
4037;4000;Germany
2858;1833;Germany
2827;1810;Germany
2359;1468;Germany
4144;1468;Germany
2883;1810;Germany
3523;3521;Germany
2353;1467;Germany
3609;1356;Germany
3700;3698;Germany
3123;1335;Germany
3124;1335;Germany
2876;1861;Germany
3950;3947;Germany
3954;3947;Germany
5761;1914;Germany
5781;1914;Germany
5961;1890;Germany
5981;4017;Germany
5983;4017;Germany
5984;4017;Germany
5985;4017;Germany
5986;4017;Germany
5987;4017;Germany
5988;4017;Germany
5989;4017;Germany
5990;4017;Germany
